# OpenSignals Text File Format
# {"00:07:80:0F:30:08":{"sensor":["ECG","gACCz","gACCy","gACCx"],"device name":"00:07:80:0F:30:08","column":["nSeq","DI","ECG","gACCz","gACCy","gACCx"],"sync interval":2,"time":"14:20:45","comments":"","keywords":"","device connection":"BTH00:07:80:0F:30:08","channels":[1,2,3,4],"date":"2025-01-21","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":1000,"label":["ECG","gACCz","gACCy","gACCx"],"resolution":[16,16,16,16],"special":[{},{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
207	0	56488	28360	32328	32424
208	0	62096	28384	32320	32420
209	0	65096	28368	32316	32426
210	0	65535	28384	32322	32408
211	0	65535	28416	32324	32416
212	0	65535	28444	32344	32424
213	0	65535	28458	32356	32428
214	0	45112	28448	32304	32424
215	0	25352	28436	32344	32424
216	0	15052	28428	32336	32412
217	0	9589	28424	32346	32408
218	0	6805	28456	32368	32408
219	0	5467	28468	32376	32416
220	0	4690	28476	32368	32424
221	0	4624	28480	32356	32436
222	0	4313	28456	32368	32436
223	0	4348	28448	32376	32448
224	0	4432	28440	32380	32448
225	0	26004	28444	32360	32452
226	0	46048	28476	32368	32480
227	0	56604	28500	32348	32512
228	0	62104	28504	32356	32540
229	0	65152	28512	32356	32568
230	0	65535	28548	32352	32592
231	0	65535	28592	32376	32628
232	0	65535	28632	32368	32640
233	0	65535	28640	32360	32664
234	0	38314	28636	32348	32656
235	0	21818	28612	32348	32660
236	0	13209	28592	32356	32672
237	0	8672	28564	32346	32684
238	0	6396	28568	32328	32692
239	0	5275	28538	32306	32704
240	0	4704	28472	32296	32704
241	0	4408	28408	32268	32696
242	0	4356	28340	32244	32708
243	0	4371	28300	32200	32712
244	0	4463	28232	32176	32712
245	0	21562	28160	32140	32712
246	0	43824	28116	32140	32712
247	0	55344	28072	32112	32704
248	0	61552	28016	32096	32720
249	0	64832	27980	32096	32724
250	0	65535	27944	32072	32736
251	0	65535	27936	32072	32776
252	0	65535	27912	32084	32792
253	0	65535	27912	32096	32808
254	0	47488	27888	32088	32816
255	0	26604	27872	32088	32824
256	0	15724	27840	32080	32832
257	0	9968	27840	32080	32856
258	0	7071	27848	32092	32868
259	0	5610	27868	32104	32868
260	0	4917	27864	32112	32852
261	0	4517	27852	32096	32828
262	0	4378	27840	32080	32824
263	0	4408	27836	32072	32784
264	0	4488	27840	32080	32748
265	0	4557	27844	32076	32716
266	0	20684	27856	32072	32692
267	0	43496	27896	32064	32664
268	0	55176	27928	32048	32652
269	0	61432	27944	32044	32636
270	0	64944	27992	32052	32624
271	0	65535	28010	32056	32632
272	0	65535	28040	32080	32612
273	0	65535	28072	32080	32608
274	0	49336	28080	32080	32592
275	0	27650	28104	32096	32584
276	0	16432	28104	32104	32576
277	0	10452	28141	32124	32560
278	0	7292	28172	32152	32576
279	0	6002	28216	32152	32580
280	0	5173	28224	32152	32572
281	0	4746	28224	32144	32552
282	0	4676	28212	32152	32544
283	0	4620	28204	32136	32536
284	0	4709	28212	32132	32524
285	0	24272	28232	32108	32500
286	0	45316	28256	32120	32508
287	0	56304	28268	32116	32480
288	0	62144	28248	32096	32456
289	0	65280	28268	32100	32448
290	0	65535	28264	32090	32428
291	0	65535	28276	32096	32432
292	0	65535	28280	32096	32436
293	0	65535	28300	32096	32448
294	0	47488	28272	32080	32448
295	0	26728	28256	32084	32432
296	0	15912	28256	32080	32432
297	0	10265	28252	32084	32440
298	0	7242	28248	32096	32456
299	0	5871	28248	32104	32428
300	0	5124	28232	32092	32392
301	0	4446	28232	32074	32384
302	0	4622	28208	32064	32376
303	0	4618	28208	32064	32352
304	0	4664	28208	32052	32344
305	0	32682	28228	32048	32320
306	0	49652	28264	32044	32320
307	0	58568	28272	32032	32312
308	0	63376	28284	32032	32296
309	0	65524	28284	32016	32288
310	0	65535	28288	32016	32288
311	0	65535	28324	32048	32284
312	0	65535	28352	32060	32300
313	0	65535	28380	32080	32308
314	0	49336	28388	32088	32300
315	0	27596	28376	32082	32312
316	0	16300	28372	32088	32328
317	0	10336	28384	32112	32344
318	0	7114	28410	32112	32364
319	0	5833	28434	32136	32384
320	0	5017	28420	32132	32376
321	0	4618	28416	32136	32376
322	0	4520	28428	32128	32396
323	0	4510	28436	32120	32400
324	0	4562	28436	32128	32388
325	0	23906	28418	32120	32368
326	0	45040	28430	32124	32368
327	0	56016	28444	32120	32360
328	0	61976	28464	32112	32336
329	0	65072	28496	32108	32320
330	0	65535	28500	32112	32316
